Country,City,AQI_Value,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2,AQI_Category
Mexico,Tlalnepantla,-0.10966227656417249,0.0,,0.8930831692551305,Good,2.054252702364136,Good,-0.01682360031524343,L3,1.7460956698108585,Unhealthy
Burkina Faso,Yako,1.1848025806700189,0.0,Good,0.4462630659696836,Good,-0.2811292196476039,Good,1.079631184119203,L1,-0.44928324779857454,Moderate
Italy,Trentola Ducenta,-0.10966227656417249,0.0,Good,1.8760873964831137,Good,-0.2811292196476039,Good,-0.7477934566048744,L0,0.22696253723356744,Good
Brazil,Chavantes,-1.0805109194898161,0.0,Good,-2.0559295124288193,Good,0.3027162608553311,Good,-0.8391646886410782,L0,0.03509990788042078,Good
India,Dongargaon,-0.10966227656417249,0.0,Good,0.8930831692551305,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,1.546691973702305,Unhealthy
India,Shorapur,2.2635232950318454,0.0,,-0.26864909928703146,Good,-0.8649747001505389,Good,1.9933435044812418,L1,0.4637618267882583,Moderate
Peru,Iquitos,-1.2962550623621814,0.0,Good,-2.502749615714266,Good,-0.8649747001505389,Good,-1.021907152713486,L0,-1.326020959721177,Good
Romania,Darabani,0.6993782592071972,0.0,,1.1611752312263988,Good,-0.8649747001505389,Good,0.6684606399562856,L1,-0.006116074093974263,Moderate
Italy,Rende,0.3757620448986493,0.0,Good,1.697359355168935,Good,-0.2811292196476039,Good,0.394346943847674,L1,-0.8203844219318955,Moderate
Austria,Gotzis,-1.24231902664409,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,-1.021907152713486,L0,0.3171292804582089,Good
Thailand,Chachoengsao,-0.10966227656417249,0.0,Good,-2.324021574400087,Good,-0.2811292196476039,Good,-0.01682360031524343,L2,1.7137454224830144,Unhealthy for Sensitive Groups
United States of America,Wood River,1.6162908664147495,0.0,Good,1.0718112105693094,Good,2.638098182867071,Good,1.4451161122640184,L1,0.20721364624027347,Moderate
India,Vadamadurai,0.42969808061674064,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,0.4400325598657759,L1,-0.7722427709713583,Moderate
India,Udalguri,1.2926746521062016,0.0,Good,1.1611752312263988,Good,-0.2811292196476039,Good,1.171002416155407,L1,-1.2808108271556984,Moderate
Philippines,Marawi,-0.37934245515462905,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,-0.2452516804057531,L0,0.4378356324769831,Good
Thailand,Song Phi Nong,-0.9187028123355422,0.0,,-0.626105181915389,Good,-0.8649747001505389,Good,-0.7021078405867724,L0,-0.46439414512806415,Good
United States of America,Selden,-0.0017902051279898713,0.0,,-1.1622893058579253,Good,-0.2811292196476039,Good,0.07454763172096043,L1,-1.1449743657348848,Moderate
Germany,Gronau,-0.8647667766174508,0.0,Good,0.35689904531259425,Good,-0.2811292196476039,Good,-0.6564222245686705,L0,1.1233942996791426,Good
Mexico,Coalcoman,-0.8108307408993596,0.0,,-2.234657553742998,Good,0.886561741358266,Good,-0.6107366085505685,L0,-1.8635791606396472,Good
Canada,Dolbeau,-0.0017902051279898713,0.0,Good,-0.5367411612582996,Good,-0.8649747001505389,Good,0.07454763172096043,L1,0.7046454315429517,Moderate
Pakistan,Lahore,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy for Sensitive Groups,-0.2811292196476039,Good,-0.01682360031524343,L3,0.7740734603299508,Unhealthy
Belgium,Lokeren,-1.1344469552079075,0.0,Good,0.17817100399841548,Good,0.3027162608553311,Good,-0.8848503046591801,L0,-0.7260006844397532,Good
Poland,Kudowa Zdroj,0.48363411633483194,0.0,,0.17817100399841548,Good,-0.8649747001505389,Good,0.48571817588387783,L1,-0.03854583774079594,Moderate
Bangladesh,Chhagalnaiya,0.321826009180558,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,0.34866132782957204,L1,1.8831466897196396,Moderate
Germany,Oberursel,0.9151224020795624,0.0,,0.17817100399841548,Good,0.886561741358266,Good,0.8512031040286933,L1,0.46973949683506194,Moderate
Japan,Kannabe,-0.7568947051812682,0.0,Good,0.8037191485980412,Good,0.3027162608553311,Good,-0.8848503046591801,L0,-0.17231362560892882,Good
Poland,Debno,-0.7568947051812682,0.0,Good,0.2675350246555049,Good,-0.2811292196476039,Good,-0.5650509925324666,L0,-0.15861236142375665,Good
Germany,Rosenheim,0.8072503306433798,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,0.7598318719924895,L1,1.1570601378978658,Moderate
Pakistan,Kunjah,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy,-0.2811292196476039,Good,-0.01682360031524343,L3,0.8775545859909298,Unhealthy
United States of America,El Campo,-0.7029586694631769,0.0,Good,-0.626105181915389,Good,-0.2811292196476039,Good,-0.5193653765143647,L0,0.44839602647358273,Good
India,Dharapuram,-0.05572624084608118,0.0,Good,-0.4473771406012102,Good,-0.8649747001505389,Good,0.028862015702858502,L1,-0.7346549566168246,Moderate
France,Colombes,-1.1344469552079075,0.0,Good,-0.08992105797285267,Good,0.3027162608553311,Good,-0.8848503046591801,L0,-1.5009788521061282,Good
Indonesia,Singojuruh,-0.7029586694631769,0.0,,-0.35801311994412083,Good,-0.8649747001505389,Good,-0.5193653765143647,L0,-2.0311208598585577,Good
Madagascar,Ampanihy,-1.404127133798364,0.0,Good,-0.26864909928703146,Good,-0.8649747001505389,Good,-1.1132783847496899,L0,-0.661495012909082,Good
Turkey,Ordu,-1.0805109194898161,0.0,Good,0.2675350246555049,Good,-0.8649747001505389,Good,-1.2046496167858938,L0,0.5710576711722299,Good
Guatemala,Salama,0.3757620448986493,0.0,Good,-1.9665654917717297,Good,1.4704072218612012,Good,0.394346943847674,L1,-0.006116074093974263,Moderate
United States of America,Port Orange,0.2678899734624667,0.0,Good,-0.26864909928703146,Good,-0.2811292196476039,Good,0.3029757118114701,L1,-0.38481081355570834,Moderate
United States of America,Okemos,-0.32540641943653775,0.0,Good,0.0888069833413261,Good,2.054252702364136,Good,-0.19956606438765118,L0,0.43769785228375463,Good
Republic of North Macedonia,Bogovinje,0.42969808061674064,0.0,Good,1.3399032725405775,Good,-0.8649747001505389,Good,0.4400325598657759,L1,1.0556831649870766,Moderate
United States of America,Mission,-0.10966227656417249,0.0,Good,-1.2516533265150147,Good,2.054252702364136,Good,-0.01682360031524343,L3,1.3143016852875324,Unhealthy
Cuba,Rodas,1.885971045005206,0.0,Good,-0.9835612645437465,Good,0.886561741358266,Good,1.6735441923545282,L1,-0.27964713192775825,Moderate
Libya,Awbari,2.6410755450584844,0.0,,-0.26864909928703146,Good,-0.8649747001505389,Good,2.313142816607955,L2,-1.0208037419987825,Unhealthy for Sensitive Groups
Brazil,Canoas,0.9151224020795624,0.0,Good,-1.8772014711146403,Good,2.638098182867071,Good,0.8512031040286933,L1,-0.560023007437876,Moderate
United States of America,Pico Rivera,-0.10966227656417249,0.0,Good,-2.324021574400087,Good,-0.2811292196476039,Good,-0.01682360031524343,L2,2.7020502561745974,Unhealthy for Sensitive Groups
Chad,Lai,0.2678899734624667,0.0,Good,-1.787837450457551,Good,-0.8649747001505389,Good,0.3029757118114701,L1,-0.06999626668266815,Moderate
India,Rath,-0.10966227656417249,0.0,,1.697359355168935,Good,-0.8649747001505389,Good,-0.01682360031524343,L4,-1.33869562435488,Very Unhealthy
United States of America,Ringwood,-0.0017902051279898713,0.0,Good,1.5186313138547562,Good,0.886561741358266,Good,0.07454763172096043,L1,-0.8523070767350803,Moderate
Germany,Meerane,0.9151224020795624,0.0,Good,0.8037191485980412,Good,-0.2811292196476039,Good,0.8512031040286933,L1,1.0769571629022257,Moderate
Colombia,Yumbo,0.3757620448986493,0.0,Good,-2.1452935330859084,Good,2.054252702364136,Good,0.394346943847674,L1,0.5237650669591103,Moderate
United States of America,Nicholasville,0.48363411633483194,0.0,Good,1.3399032725405775,Good,1.4704072218612012,Good,0.48571817588387783,L1,-0.9259183039772326,Moderate
Switzerland,Gossau,-0.43327849087272036,0.0,,-0.26864909928703146,Good,2.054252702364136,Good,-0.290937296423855,L0,-0.04012052387083463,Good
Germany,Ravensburg,0.10608186630819275,0.0,Good,0.35689904531259425,Good,0.886561741358266,Good,0.1659188637571643,L1,0.5220509883356239,Moderate
Zambia,Mongu,-0.48721452659081166,0.0,Good,-0.8941972438866571,Good,-0.8649747001505389,Good,-0.33662291244195697,L0,1.4363268502588764,Good
China,Liancheng,0.321826009180558,0.0,,0.17817100399841548,Good,0.3027162608553311,Good,0.34866132782957204,L1,-0.20393033336119248,Moderate
United Kingdom of Great Britain and Northern Ireland,Ebbw Vale,-0.10966227656417249,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,-0.01682360031524343,L0,-0.9248421011971185,Good
Greece,Zakinthos,1.6162908664147495,0.0,,0.17817100399841548,Good,-0.8649747001505389,Good,1.4451161122640184,L1,0.29524772618497563,Moderate
India,Rupnagar,-0.10966227656417249,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,1.5999320720138417,Unhealthy
Brazil,Ibirataia,-1.1883829909259986,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.9305359206772821,L0,1.8575641741120672,Good
Brazil,Jaguaruana,-1.4580631695164552,0.0,Good,-1.341017347172104,Good,-0.8649747001505389,Good,-1.1589640007677917,L0,-1.7863960390782252,Good
Greece,Orestias,-0.541150562308903,0.0,Good,1.1611752312263988,Good,-0.8649747001505389,Good,-0.976221536695384,L0,-0.4922652257914768,Good
Ethiopia,Bako,0.321826009180558,0.0,Good,-1.2516533265150147,Good,-0.8649747001505389,Good,0.34866132782957204,L1,0.5798948792753909,Moderate
Philippines,Cabayangan,-1.1883829909259986,0.0,Good,-1.2516533265150147,Good,-0.8649747001505389,Good,-0.9305359206772821,L0,-2.376269127560825,Good
China,Lujiang,-0.10966227656417249,0.0,Good,-1.787837450457551,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,0.9888350880016369,Unhealthy
Sweden,Sundsvall,-0.7568947051812682,0.0,Good,-0.08992105797285267,Good,-0.8649747001505389,Good,-0.5650509925324666,L0,-1.2321142146872168,Good
Brazil,Codo,-1.6198712766707293,0.0,Good,-1.6091094091433722,Good,-0.8649747001505389,Good,-1.2960208488220977,L0,-0.12010015887614285,Good
Germany,Bobingen,0.7533142949252885,0.0,Good,2.590999561739829,Moderate,-0.8649747001505389,Good,0.7141462559743875,L1,0.4742508905609133,Moderate
Peru,Huaura,-0.7029586694631769,0.0,Good,-0.8941972438866571,Good,-0.2811292196476039,Good,-0.5193653765143647,L0,-1.4452884960788381,Good
Japan,Iwakuni,-0.21753434800035512,0.0,Good,1.2505392518834881,Good,2.054252702364136,Good,-0.10819483235144729,L0,-0.15695456977104252,Good
Mexico,Tierra Blanca,1.1308665449519277,0.0,Good,-0.08992105797285267,Good,0.886561741358266,Good,1.033945568101101,L1,-0.4322613378493278,Moderate
United States of America,Garfield Heights,-0.37934245515462905,0.0,,1.4292672931976669,Good,0.886561741358266,Good,-0.7934790726229763,L0,-0.006116074093974263,Good
Germany,Verden,0.8611863663614711,0.0,Good,-0.26864909928703146,Good,2.638098182867071,Good,0.8055174880105914,L1,2.1767708964755235,Moderate
United States of America,Defiance,-0.0017902051279898713,0.0,Good,-0.626105181915389,Good,3.221943663370006,Good,0.07454763172096043,L1,-0.1355527997975531,Moderate
Sweden,Falun,-1.2962550623621814,0.0,Good,-0.08992105797285267,Good,-0.8649747001505389,Good,-1.7071913929850149,L0,1.1459326651447745,Good
Mexico,Arandas,-0.7029586694631769,0.0,Good,-1.6984734298004616,Good,0.886561741358266,Good,-0.5193653765143647,L0,-1.1281870394136033,Good
Kazakhstan,Emba,0.321826009180558,0.0,Good,0.7143551279409518,Good,-0.8649747001505389,Good,0.34866132782957204,L1,1.531633396257026,Moderate
Spain,Rota,-1.404127133798364,0.0,Good,-0.26864909928703146,Good,0.3027162608553311,Good,-1.661505776966913,L0,-1.2025780587032993,Good
Japan,Kusu,-0.27147038371844645,0.0,Good,1.6079953345118456,Good,-0.8649747001505389,Good,-0.6107366085505685,L0,0.09442398044937791,Good
United States of America,Tooele,-0.10966227656417249,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.01682360031524343,L0,0.7638161031979998,Good
Italy,Priolo Gargallo,0.7533142949252885,0.0,Good,0.8930831692551305,Good,0.3027162608553311,Good,0.7141462559743875,L1,-1.0109711154414287,Moderate
Ukraine,Vinnitsa,-0.43327849087272036,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,-0.290937296423855,L0,-0.865272662937768,Good
Mali,Kayes,-0.10966227656417249,0.0,Good,-0.08992105797285267,Good,-0.2811292196476039,Good,2.8613702088251785,L2,0.13788372189867729,Unhealthy for Sensitive Groups
Brazil,Sertaozinho,0.10608186630819275,0.0,Good,-1.6091094091433722,Good,0.3027162608553311,Good,0.1659188637571643,L1,-1.4689505387154518,Moderate
Germany,Bassum,-0.9187028123355422,0.0,Good,0.535627086626773,Good,0.3027162608553311,Good,-1.1589640007677917,L0,0.5974610924829376,Good
Russian Federation,Tuchkovo,-0.7029586694631769,0.0,Good,-0.26864909928703146,Good,-0.2811292196476039,Good,-0.5193653765143647,L0,-2.286738717792549,Good
United States of America,Birmingham,1.8320350092871147,0.0,Good,-0.9835612645437465,Good,-0.2811292196476039,Good,1.6278585763364262,L1,-0.8878035461274065,Moderate
Japan,Hokota,-0.7568947051812682,0.0,Good,0.8037191485980412,Good,-0.2811292196476039,Good,-1.3417064648401995,L0,2.191516479500936,Good
United States of America,Starkville,-0.10966227656417249,0.0,Good,0.9824471899122199,Good,1.4704072218612012,Good,-0.01682360031524343,L2,1.6473651008190837,Unhealthy for Sensitive Groups
France,Garches,1.0769305092338364,0.0,Good,1.2505392518834881,Good,0.3027162608553311,Good,0.9882599520829991,L1,0.4573270149485692,Moderate
Italy,Erba,0.6993782592071972,0.0,Good,0.535627086626773,Good,0.886561741358266,Good,0.6684606399562856,L1,0.19916338047053667,Moderate
India,Bhongir,2.4792674379042103,0.0,Good,-0.35801311994412083,Good,-0.2811292196476039,Good,2.1760859685536493,L1,0.12653848335559092,Moderate
Hungary,Balmazujvaros,1.022994473515745,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,0.9425743360648972,L1,-1.8350089529334592,Moderate
United States of America,Stockbridge,2.1017151878775713,0.0,Good,-1.9665654917717297,Good,-0.2811292196476039,Good,1.8562866564269358,L1,1.4941257801682197,Moderate
Guatemala,San Mateo Ixtatan,-0.21753434800035512,0.0,,-1.8772014711146403,Good,0.886561741358266,Good,-0.10819483235144729,L0,0.561438663262495,Good
Germany,Wismar,-0.8108307408993596,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,-1.2960208488220977,L0,-0.9558682620070924,Good
Germany,Lennestadt,0.05214583059010144,0.0,Good,1.5186313138547562,Good,-0.8649747001505389,Good,0.12023324773906237,L1,0.5185024028468977,Moderate
Germany,Hildburghausen,0.2678899734624667,0.0,Good,1.7867233758260244,Good,-0.8649747001505389,Good,0.3029757118114701,L1,-1.1379549378586302,Moderate
Italy,Martina Franca,-0.27147038371844645,0.0,Good,1.6079953345118456,Good,-0.2811292196476039,Good,-1.0675927687315878,L0,-1.7327530752562208,Good
Mexico,San Luis De La Paz,-0.6490226337450856,0.0,Good,-0.0005570373157632871,Good,-0.8649747001505389,Good,-0.47367976049626276,L0,-0.8973010403830074,Good
India,Bhawanipatna,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,-0.01682360031524343,L3,-0.6323903163534867,Unhealthy
Switzerland,Ebikon,0.05214583059010144,0.0,Good,1.4292672931976669,Good,-0.8649747001505389,Good,0.12023324773906237,L1,1.6797639964157771,Moderate
Brazil,Moncao,-1.1883829909259986,0.0,,0.17817100399841548,Good,-0.8649747001505389,Good,-0.9305359206772821,L0,-1.9151042595433545,Good
Italy,Misilmeri,0.3757620448986493,0.0,,1.965451417140203,Moderate,-0.8649747001505389,Good,0.394346943847674,L1,-0.04986678202856777,Moderate
Denmark,Naestved,-0.8647667766174508,0.0,Good,0.6249911072838624,Good,-0.8649747001505389,Good,-1.5244489289126073,L0,-1.2093317913769484,Good
India,Balurghat,3.072563830803215,0.0,Good,0.2675350246555049,Good,3.221943663370006,Good,2.6786277447527707,L2,0.06865045003396099,Unhealthy for Sensitive Groups
Indonesia,Perbaungan,1.2926746521062016,0.0,Good,1.0718112105693094,Good,-0.8649747001505389,Good,1.171002416155407,L1,1.2017669498221855,Moderate
India,Sundarnagar,-0.10966227656417249,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,1.7378294909512453,Unhealthy
Hungary,Tiszafoldvar,-0.8108307408993596,0.0,Good,0.2675350246555049,Good,-0.2811292196476039,Good,-0.6107366085505685,L0,0.7434831880869825,Good
United States of America,North Arlington,0.42969808061674064,0.0,Good,1.1611752312263988,Good,2.638098182867071,Good,0.4400325598657759,L1,-0.4593804661796294,Moderate
United States of America,North Merrick,1.022994473515745,0.0,Good,-1.1622893058579253,Good,-0.2811292196476039,Good,0.9425743360648972,L1,-0.37141040877062026,Moderate
China,Jinsha,-0.10966227656417249,0.0,Good,0.17817100399841548,Very Unhealthy,-0.2811292196476039,Good,-0.01682360031524343,L3,2.46871060687987,Very Unhealthy
France,Valentigney,-0.6490226337450856,0.0,Good,-0.35801311994412083,Good,-0.2811292196476039,Good,-0.47367976049626276,L0,-0.3156631476850829,Good
United States of America,Newark,0.8072503306433798,0.0,Good,-0.7154692025724784,Good,-0.2811292196476039,Good,0.7598318719924895,L1,-0.7895691459286045,Moderate
Italy,Collegno,0.321826009180558,0.0,Good,0.535627086626773,Good,0.886561741358266,Good,0.34866132782957204,L1,0.7130449981713102,Moderate
Chile,San Felipe,-0.10966227656417249,0.0,Good,-2.4133855950571768,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,-0.006116074093974263,Unhealthy
Poland,Radomsko,1.2926746521062016,0.0,Good,0.8930831692551305,Good,-0.2811292196476039,Good,1.171002416155407,L1,-0.8373466672039027,Moderate
Oman,Nizwa,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,2.998427056879484,L2,-0.8906748327279972,Unhealthy for Sensitive Groups
Guatemala,Colomba,2.748947616494667,0.0,Good,-2.0559295124288193,Good,-0.2811292196476039,Good,2.404514048644159,L2,-0.027152242494294654,Unhealthy for Sensitive Groups
Poland,Wisla,1.346610687824293,0.0,Good,0.7143551279409518,Good,0.3027162608553311,Good,1.2166880321735087,L1,-1.7784327291353215,Moderate
Democratic Republic of the Congo,Kasangulu,2.1017151878775713,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,1.8562866564269358,L1,-0.5927355469833279,Moderate
Spain,Viladecans,0.10608186630819275,0.0,Good,2.2335434791114714,Moderate,-0.2811292196476039,Good,0.07454763172096043,L1,-0.07951923024329519,Moderate
Madagascar,Fenoarivo,-1.565935240952638,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,-1.2503352328039956,L0,-1.5687545653196824,Good
Zimbabwe,Norton,0.8611863663614711,0.0,Good,-1.2516533265150147,Good,-0.2811292196476039,Good,0.8055174880105914,L1,0.21390946128583022,Moderate
Germany,Deggendorf,0.9151224020795624,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,0.8512031040286933,L1,0.6266380011844481,Moderate
Germany,Grenzach Wyhlen,-0.9187028123355422,0.0,Good,-0.0005570373157632871,Good,-0.2811292196476039,Good,-0.7021078405867724,L0,-0.6829753254940764,Good
Germany,Finsterwalde,-0.9726388480536334,0.0,Good,0.4462630659696836,Good,-0.2811292196476039,Good,-1.021907152713486,L0,-1.7993062354645988,Good
Mexico,Santa Maria Del Rio,-0.541150562308903,0.0,Good,-0.4473771406012102,Good,-0.8649747001505389,Good,-0.3823085284600589,L0,-1.3293826478606128,Good
India,Contai,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,-0.2811292196476039,Good,-0.01682360031524343,L3,1.7756444146645716,Unhealthy
France,Osny,0.5915061877710146,0.0,Good,-0.4473771406012102,Good,2.054252702364136,Good,0.5770894079200817,L1,-0.0001061389045319295,Moderate
Malawi,Mangochi,0.9690584377976538,0.0,,-0.35801311994412083,Good,-0.8649747001505389,Good,0.8968887200467952,L1,1.3838621285263815,Moderate
India,Sardulgarh,-0.10966227656417249,0.0,Good,0.9824471899122199,Good,-0.2811292196476039,Good,-0.01682360031524343,L5,-0.3536422668731974,Hazardous
Canada,Haileybury,0.21395393774437538,0.0,Good,1.3399032725405775,Good,-0.8649747001505389,Good,0.25729009579336815,L1,0.7382170242131144,Moderate
India,Puliyur,1.2926746521062016,0.0,,0.4462630659696836,Good,-0.2811292196476039,Good,1.171002416155407,L1,-0.385523059090154,Moderate
Mali,Nara,-0.10966227656417249,0.0,Good,0.7143551279409518,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,-1.4060860726114504,Unhealthy
United States of America,Fillmore,0.2678899734624667,0.0,Good,0.4462630659696836,Good,-0.2811292196476039,Good,0.3029757118114701,L1,-0.5928130539809685,Moderate
Venezuela (Bolivarian Republic of),Barinitas,-0.0017902051279898713,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,0.07454763172096043,L1,1.211926243714565,Moderate
Brazil,Inhapim,-0.37934245515462905,0.0,Good,-1.9665654917717297,Good,0.886561741358266,Good,-0.2452516804057531,L0,-0.6950703625355937,Good
India,Hisar,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy,-0.2811292196476039,Good,-0.01682360031524343,L3,-0.12001380590429765,Unhealthy
Brazil,Crateus,-0.9187028123355422,0.0,Good,-1.9665654917717297,Good,0.3027162608553311,Good,-0.7021078405867724,L0,0.21839542574075735,Good
China,Zhangye,-0.10966227656417249,0.0,Good,0.2675350246555049,Good,0.3027162608553311,Good,-0.01682360031524343,L3,0.47351870804374174,Unhealthy
Sri Lanka,Gampola,0.10608186630819275,0.0,Good,-0.9835612645437465,Good,-0.2811292196476039,Good,0.1659188637571643,L1,-0.9488136140809051,Moderate
India,Sadabad,-0.10966227656417249,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,-0.01682360031524343,L3,0.950512404744053,Unhealthy
Japan,Seto,3.234371937957489,0.0,,-2.0559295124288193,Good,-0.2811292196476039,Good,2.8156845928070764,L2,0.33942724289977144,Unhealthy for Sensitive Groups
Hungary,Jaszbereny,0.8072503306433798,0.0,Good,0.8037191485980412,Good,0.3027162608553311,Good,0.7598318719924895,L1,0.21130534646269494,Moderate
Myanmar,Bago,-0.16359831228226382,0.0,Good,-0.626105181915389,Good,-0.8649747001505389,Good,-0.06250921633334536,L0,1.032632059539627,Good
Italy,Leonforte,-0.43327849087272036,0.0,Good,1.1611752312263988,Good,-0.8649747001505389,Good,-0.290937296423855,L0,-0.3634195159174003,Good
Slovakia,Kezmarok,0.42969808061674064,0.0,Good,0.9824471899122199,Good,-0.8649747001505389,Good,0.4400325598657759,L1,2.073330633719956,Moderate
United States of America,Merritt Island,-0.21753434800035512,0.0,Good,-0.26864909928703146,Good,2.054252702364136,Good,-0.10819483235144729,L0,-0.4762886831853623,Good
India,Raghogarh,-0.10966227656417249,0.0,Good,1.0718112105693094,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,0.5605498595273186,Unhealthy
Portugal,Covilha,-1.8895514552611858,0.0,Good,-1.072925285200836,Good,-0.2811292196476039,Good,-1.661505776966913,L0,0.5624639537964774,Good
Philippines,Mankayan,-1.1344469552079075,0.0,Good,-0.7154692025724784,Good,0.886561741358266,Good,-0.8848503046591801,L0,0.20343453443333914,Good
Australia,Cairns,-1.2962550623621814,0.0,Good,0.17817100399841548,Good,-0.8649747001505389,Good,-1.2046496167858938,L0,0.28246696376039054,Good
Nepal,Dhankuta,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,-0.01682360031524343,L3,-1.6600031239102302,Unhealthy
Germany,Beverungen,0.3757620448986493,0.0,Good,0.17817100399841548,Good,2.054252702364136,Good,0.394346943847674,L1,-0.07175228874174,Moderate
China,Taihe,-0.10966227656417249,0.0,Good,0.17817100399841548,Unhealthy,0.886561741358266,Good,-0.01682360031524343,L2,0.35347591911511084,Unhealthy
France,Baie Mahault,-0.10966227656417249,0.0,Good,-0.35801311994412083,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,-1.1391676590742552,Unhealthy
United States of America,Tewksbury,-0.32540641943653775,0.0,Good,1.5186313138547562,Good,0.3027162608553311,Good,-0.5193653765143647,L0,0.2835084897826274,Good
Uruguay,Artigas,-1.8895514552611858,0.0,Good,-1.072925285200836,Good,-0.8649747001505389,Good,-2.0726763211298302,L0,-1.2557967391609177,Good
Cambodia,Sisophon,-0.7029586694631769,0.0,Good,-0.35801311994412083,Good,-0.8649747001505389,Good,-0.5193653765143647,L0,-1.537479870657196,Good
India,Pipri,-0.10966227656417249,0.0,Good,1.697359355168935,Good,-0.8649747001505389,Good,-0.01682360031524343,L3,-0.40936554870345093,Unhealthy
Belgium,Roeselare,-0.48721452659081166,0.0,Good,0.17817100399841548,Good,0.886561741358266,Good,-0.33662291244195697,L0,0.15713177143580304,Good
United States of America,Lemoore,-0.37934245515462905,0.0,Good,0.17817100399841548,Good,-0.2811292196476039,Good,-0.2452516804057531,L0,2.0478197381441685,Good
,Santa Margherita Ligure,-0.05572624084608118,0.0,Good,0.7143551279409518,Good,-0.2811292196476039,Good,0.028862015702858502,L1,-0.5464107652297692,Moderate
,Amahai,-1.943487490979277,0.0,Good,-1.1622893058579253,Good,-0.8649747001505389,Good,-1.9813050890936266,L0,-1.1134650343260148,Good
United States of America,North Chicago,0.6454422234891058,0.0,Good,-1.1622893058579253,Good,-0.2811292196476039,Good,0.6227750239381836,L1,2.60478934492072,Moderate
United States of America,Jenks,-0.0017902051279898713,0.0,Good,0.17817100399841548,Good,0.3027162608553311,Good,0.07454763172096043,L1,-0.008736521463650107,Moderate
India,Narauli,-0.10966227656417249,0.0,Good,0.17817100399841548,Moderate,-0.2811292196476039,Good,-0.01682360031524343,L5,1.6479468099892778,Hazardous
Germany,Zehdenick,-0.9726388480536334,0.0,Good,0.4462630659696836,Good,-0.2811292196476039,Good,-0.7477934566048744,L0,-1.2096294199273683,Good
United States of America,Streator,0.2678899734624667,0.0,Good,0.9824471899122199,Good,-0.2811292196476039,Good,0.3029757118114701,L1,-1.1618838505522726,Moderate
United States of America,Greenville,0.321826009180558,0.0,Good,1.7867233758260244,Good,-0.2811292196476039,Good,0.34866132782957204,L1,0.42801752990120684,Moderate
Latvia,Riga,0.10608186630819275,0.0,,-0.08992105797285267,Good,0.3027162608553311,Good,0.1659188637571643,L1,0.5876164277687986,Moderate
Thailand,Taphan Hin,0.05214583059010144,0.0,Good,-0.7154692025724784,Good,-0.8649747001505389,Good,0.12023324773906237,L1,1.1496759259252733,Moderate
Indonesia,Besuki,0.321826009180558,0.0,,0.7143551279409518,Good,-0.8649747001505389,Good,0.34866132782957204,L1,0.4511603480079432,Moderate
Brazil,Rio Negrinho,-0.5950865980269943,0.0,,-1.6984734298004616,Good,2.054252702364136,Good,-0.4279941444781608,L0,0.3356884960130796,Good
Sweden,Molnlycke,-0.5950865980269943,0.0,Good,1.0718112105693094,Good,-0.8649747001505389,Good,-1.7985626250212188,L0,0.15427706481203113,Good
Italy,Matino,0.7533142949252885,0.0,Good,0.17817100399841548,Moderate,-0.8649747001505389,Good,0.4400325598657759,L1,0.6345196212495761,Moderate
